Original: accept|charset , predicted 1st: add
Original: is|reserved|path|component , predicted 1st: is
Original: next , predicted 1st: get|default
Original: hflush , predicted 1st: close
Original: get|file|system|configuration , predicted 1st: create|configuration
Original: update , predicted 1st: set|state
Original: get|file|context , predicted 1st: get|file
Original: concat , predicted 1st: write
Original: reset , predicted 1st: clear|last
Original: xor , predicted 1st: filter|filter
Original: get|failed|dirs , predicted 1st: get|failed|dirs
Original: exists , predicted 1st: exists
Original: get|datanode|descriptor , predicted 1st: get|config|descriptor
Original: get|root|queue|metrics , predicted 1st: get|queue
Original: wait|for|datanode|status , predicted 1st: test
Original: get|random , predicted 1st: get
Original: round|up|to|multiple , predicted 1st: get
Original: set|balancer|bandwidth , predicted 1st: set
Original: contains|path , predicted 1st: get|file
Original: close , predicted 1st: close
Original: set|replication , predicted 1st: set
Original: get|archive|class|paths , predicted 1st: get|paths
Original: set , predicted 1st: set|pool|id
Original: remove|acl , predicted 1st: resolve
Original: do|call , predicted 1st: remove
Original: next , predicted 1st: remove
Original: create|symlink , predicted 1st: create|parent
Original: next , predicted 1st: create|parent
Original: main , predicted 1st: run
Original: unpack|attributes , predicted 1st: get|attribute
Original: is|valid|name , predicted 1st: is
Original: has|some|data , predicted 1st: is|modified
Original: add|ha|configuration , predicted 1st: set|keys
Original: setup|ssl|config , predicted 1st: add
Original: get|output|path , predicted 1st: get|output|output|path
Original: get|attribute , predicted 1st: get|attribute
Original: test|create|flag|create|existing|file , predicted 1st: test|create|root
Original: check|ur|is , predicted 1st: get|fragment|fragment
Original: update|available|resources|metrics , predicted 1st: run
Original: close , predicted 1st: close
Original: create|datanode|storage|info , predicted 1st: create|storage|info|info
Original: get|input|stream|channel , predicted 1st: get|channel
Original: create , predicted 1st: create|stream
Original: create|diff , predicted 1st: create|file
Original: service|stop , predicted 1st: stop
Original: get|wrapped , predicted 1st: get|output|path
Original: get|only|name|service|id|or|null , predicted 1st: get|name|name
Original: configure|dist|cache|files , predicted 1st: add|cache
Original: remove|acl , predicted 1st: resolve
Original: next , predicted 1st: remove
Original: tear|down , predicted 1st: tear|down
Original: get|parameters , predicted 1st: get|parameters
Original: flush|to , predicted 1st: write|to
Original: get|last|canceled , predicted 1st: get|last|canceled
Original: cleanup|job , predicted 1st: close
Original: add|node , predicted 1st: add|node
Original: get|effective|path , predicted 1st: replace
Original: get|missing|blocks|count , predicted 1st: get|sub|elements
Original: get|log|file , predicted 1st: get|log|file
Original: get|applicable|depth , predicted 1st: get|leaf
Original: get|proto , predicted 1st: build
Original: get|path|for|custom|file , predicted 1st: get|output|path
Original: get|locality|threshold|rack , predicted 1st: get|float
Original: set|scheduler , predicted 1st: set|scheduler
Original: primitive|mkdir , predicted 1st: is|valid
Original: get|default|host , predicted 1st: get|default|host
Original: get|record|reader , predicted 1st: create
Original: next , predicted 1st: is|equal
Original: create|key , predicted 1st: get|object
Original: create|value , predicted 1st: get
Original: get|pos , predicted 1st: get
Original: close , predicted 1st: method
Original: get|progress , predicted 1st: get|f
Original: check|src|path , predicted 1st: set|up|paths
Original: decode|job|history|file|name , predicted 1st: get|file|name|file|name
Original: receive|file|descriptors , predicted 1st: get|file|bytes
Original: get|block|name , predicted 1st: get|block|name|name
Original: get|version|list , predicted 1st: get|version
Original: get|disk|utilization|space|cutoff , predicted 1st: get|space
Original: get|spnego|keytab|key , predicted 1st: get|keys
Original: parse|num|queues , predicted 1st: get
Original: main , predicted 1st: main
Original: test|mkdirs , predicted 1st: test|is|file
Original: complete|file , predicted 1st: do|process
Original: get|estimate|vector , predicted 1st: get
Original: add|input|path , predicted 1st: set
Original: preallocate , predicted 1st: test
Original: check|dir , predicted 1st: check|local|file
Original: get|current|key , predicted 1st: get|current|key
Original: get|number|of|records , predicted 1st: get|number
Original: flush , predicted 1st: flush
Original: finalize|ledger , predicted 1st: set|last|id|id
Original: resolve|property|name , predicted 1st: format
Original: read|fields , predicted 1st: read
Original: init , predicted 1st: set|keys
Original: test|mkdirs|fails|for|subdirectory|of|existing|file , predicted 1st: test
Original: init , predicted 1st: create|writer
Original: visit|enclosing|element , predicted 1st: write
Original: get|file|encryption|info , predicted 1st: get|file|info|file
Original: anonymize , predicted 1st: get|data|data
Original: create|job , predicted 1st: get|job
Original: get|status , predicted 1st: read
Original: validate|namenode , predicted 1st: check|access
Original: test|rename|file|to|destination|with|parent|file , predicted 1st: test|rename|root
Original: test|rename|directory|to|non|existent|parent , predicted 1st: test|rename|root
Original: create|scheduling|request , predicted 1st: create|request
Original: set|snapshot|quota , predicted 1st: set|snapshot
Original: test|rename|file|as|existing|directory , predicted 1st: test|rename
Original: close , predicted 1st: close
Original: get|disk|utilization|percentage|cutoff , predicted 1st: get
Original: set|ignore|failures , predicted 1st: set|ignore|ignore
Original: get|name|node|ids , predicted 1st: add|suffix
Original: service|start , predicted 1st: start|service
Original: compute|diff|recursively , predicted 1st: run
Original: read|fully , predicted 1st: set|buffer
Original: undo|create , predicted 1st: remove
Original: get|sum , predicted 1st: get
Original: get|suffixed|conf , predicted 1st: get
Original: get|end|time , predicted 1st: get|end|time
Original: test|write|read|and|delete|two|blocks , predicted 1st: test
Original: connect , predicted 1st: create
Original: get|client , predicted 1st: get
Original: make|qualified , predicted 1st: get|file|path
Original: extract|fields , predicted 1st: get|all|fields
Original: get|queue|name , predicted 1st: get|q|name|name
Original: create|snapshot , predicted 1st: create|snapshot
Original: do|call , predicted 1st: create|snapshot
Original: next , predicted 1st: create|snapshot
Original: parse|output|key|value|spec , predicted 1st: set|all|fields|map
Original: get|arithmetic|mean , predicted 1st: get
Original: time , predicted 1st: get|current|time
Original: get|num|snapshots , predicted 1st: get|names|count
Original: get|test|root|path , predicted 1st: get|root|root|path
Original: available , predicted 1st: get|min
Original: transfer|successful , predicted 1st: foo
Original: next|op , predicted 1st: next
Original: test|set|verify|checksum , predicted 1st: test|copy
Original: close , predicted 1st: close
Original: to|map , predicted 1st: get|all|map
Original: assert|x|attrs , predicted 1st: assert
Original: main , predicted 1st: main
Original: get|min|queue|memory|capacity , predicted 1st: get|min|memory|memory
Original: add|input|path|recursively , predicted 1st: add|input|input
Original: get|location|info , predicted 1st: get|build|infos
Original: remove|x|attr , predicted 1st: resolve
Original: do|call , predicted 1st: remove
Original: next , predicted 1st: remove
Original: update|app|head|room , predicted 1st: set|scheduler
Original: locations|for , predicted 1st: get|block|block
Original: write , predicted 1st: write|write
Original: get|job|attempt|path , predicted 1st: get|job|path
Original: get|rpc|address|to|bind|to , predicted 1st: get|socket|address
Original: get|history|file|writer , predicted 1st: get|writer
Original: get|symlink , predicted 1st: get|not|not|not|not|not
Original: get|queue|sizes , predicted 1st: get
Original: get|datanode|descriptor , predicted 1st: get|location
Original: get|demand , predicted 1st: get|resource
Original: load|hadoop|conf , predicted 1st: get|file
Original: set|epoch , predicted 1st: set
Original: get|token|lifetime , predicted 1st: get|token|token
Original: access , predicted 1st: resolve
Original: next , predicted 1st: do|process
Original: test|create|flag|create|append|existing|file , predicted 1st: test|create|root
Original: path|string , predicted 1st: get|path
Original: set|block|new|container|requests , predicted 1st: set|new|block|container
Original: check|dirs , predicted 1st: add|test
Original: test|mkdirs|fails|for|subdirectory|of|existing|file , predicted 1st: test|is|existing
Original: get|default|ip , predicted 1st: get|i|object
Original: offer , predicted 1st: is
Original: start|scheduler|threads , predicted 1st: start
Original: compute|shares , predicted 1st: load
Original: get|policy|provider , predicted 1st: get|policy
Original: test|working|directory , predicted 1st: test|directory|directory|directory
Original: get|update|interval , predicted 1st: get|update|interval
Original: application|started , predicted 1st: start
Original: get|buffer , predicted 1st: remove
Original: resolve|abstract|file|systems , predicted 1st: resolve
Original: next , predicted 1st: do|process
Original: get|block|id , predicted 1st: get|block|id|id
Original: test|output|stream|closed|twice , predicted 1st: test
