Original: accept|charset , predicted 1st: add
Original: wait|till|done , predicted 1st: wait|for|wait
Original: set|owner , predicted 1st: resolve
Original: test|web|hdfs|enabled|by|default , predicted 1st: test|get
Original: print|usage , predicted 1st: print|help
Original: end|map , predicted 1st: set|tag
Original: request , predicted 1st: get|request
Original: test|get|events , predicted 1st: test|entity|entity|entity|entity
Original: get|x|attrs , predicted 1st: resolve
Original: test|get|block|locations , predicted 1st: test|file
Original: create|timeline|client , predicted 1st: get|client
Original: test|basic|paths , predicted 1st: test|rename
Original: test|get|container|report , predicted 1st: test
Original: test|empty|configuration , predicted 1st: test
Original: set|events , predicted 1st: set|events
Original: test|async|api|poll|timeout , predicted 1st: test|async|async|timeout
Original: unique|name , predicted 1st: add|name
Original: reduce , predicted 1st: write
Original: provision|credentials|for|ssl , predicted 1st: test|get
Original: initialize|storage|state|conf , predicted 1st: get|config
Original: main , predicted 1st: main
Original: obtain|tokens|for|namenodes|internal , predicted 1st: add
Original: remove|x|attr , predicted 1st: resolve
Original: tear|down , predicted 1st: tear|down
Original: main , predicted 1st: main
Original: elapsed , predicted 1st: on|finished
Original: parse , predicted 1st: get|default|socket
Original: test|get|delegation|tokens , predicted 1st: test|get|token
Original: in|dev|mode , predicted 1st: is|mode|mode
Original: url , predicted 1st: 
Original: test|resolve|path|internal|paths , predicted 1st: test|resolve|path
Original: test|zlib|compress|decompress , predicted 1st: test|test
Original: convert|from|proto|format , predicted 1st: create
Original: get|server|defaults , predicted 1st: get|server|server
Original: get , predicted 1st: read|input
Original: add|related|entities , predicted 1st: add|all
Original: get|mock|application|attempt|id , predicted 1st: create|id|id|id
Original: main , predicted 1st: main|args
Original: test|ha , predicted 1st: test|shutdown
Original: test|get|default|replication , predicted 1st: test|get|default|default|default|default
Original: test|internal|delete|non|existing , predicted 1st: test|delete
Original: write|string , predicted 1st: write
Original: write|double , predicted 1st: write|double
Original: test|create|injector , predicted 1st: test|get|instance
Original: test|set|config|with|rules , predicted 1st: test
Original: test|compressor|decompressor|with|exeed|buffer|limit , predicted 1st: test|with|empty
Original: get|test|runtime|classpath , predicted 1st: get|class|path
Original: set , predicted 1st: set
Original: test|internal|rename , predicted 1st: test|rename
Original: test|default|pattern , predicted 1st: test|index
Original: get|test|string , predicted 1st: random|string
Original: get|fs|status , predicted 1st: get|status
Original: get|delegation|token , predicted 1st: get|token
Original: cluster|setup|at|begining , predicted 1st: get|up
Original: test|ugi|under|non|hadoop|context , predicted 1st: test|user
Original: run , predicted 1st: test|user|user
Original: read|input|stream , predicted 1st: read|file
Original: test|default|routes , predicted 1st: test
Original: test|rename|across|mounts , predicted 1st: test|rename
Original: write|bytes , predicted 1st: write|bytes
Original: get|low , predicted 1st: get
Original: get|scm|commit , predicted 1st: get
Original: configure|waiting|job|conf , predicted 1st: set|output
Original: response , predicted 1st: get|response|response
Original: from|yarn|apps , predicted 1st: get|job|job
Original: test|mkdirs|fails|for|subdirectory|of|existing|file , predicted 1st: test|invalid
Original: is|login|ticket|based , predicted 1st: is
Original: compare|to , predicted 1st: compare
Original: test|invalid|zk|acl|configuration , predicted 1st: test
Original: test|graceful|failover|to|unhealthy , predicted 1st: test
Original: lower|bound , predicted 1st: compare
Original: test|race|while|nn|startup , predicted 1st: test|get
Original: test|app|attempts|help|command , predicted 1st: test
Original: get|graph|from|classes , predicted 1st: get|state
Original: set , predicted 1st: write
Original: get , predicted 1st: read|input
Original: read|fields , predicted 1st: read
Original: to|yarn , predicted 1st: get|task|type
Original: get|primary|filters , predicted 1st: get|filters
Original: write|writable , predicted 1st: write
Original: char|at , predicted 1st: get|index|to|bytes
Original: utf|length , predicted 1st: get|string
Original: read|long , predicted 1st: read|long
Original: cleanup , predicted 1st: tear|down
Original: set|authentication|method , predicted 1st: set|auth|method
Original: get|fall|back|authenticator , predicted 1st: get
Original: test|uma|launcher|error , predicted 1st: test
Original: testget|f|son|non|existing|internal|dir , predicted 1st: test|get|file|status|not
Original: set , predicted 1st: put
Original: test|connect|using|anonymous , predicted 1st: test|create
Original: check|set|dictionary|null|pointer|exception , predicted 1st: set|dictionary
Original: test|redirect , predicted 1st: test|write|to|write
Original: create|name|node|version|file , predicted 1st: get|version|version
Original: test|exception , predicted 1st: test
Original: get|events , predicted 1st: get|events
Original: test|refresh|service|acl , predicted 1st: test|refresh
Original: check|images , predicted 1st: test|image|dirs
Original: test|list|cluster|nodes , predicted 1st: test
Original: test|disallow|nested|snapshottable|dir , predicted 1st: test|no|snapshot
Original: test|application|resource|usage|report|pb|impl , predicted 1st: test|record|record
Original: test|app|attempt|new|state , predicted 1st: test|get
Original: test|depricated|methods , predicted 1st: test|get|task
Original: test|get|containers|request|pb|impl , predicted 1st: test|record|record
Original: set|health|status , predicted 1st: set|report|time|time
Original: write|segment|until|crash , predicted 1st: get|last|start
Original: test|check|version , predicted 1st: test|fail
Original: test|miss|finalize|and|next|start , predicted 1st: test
Original: test|proto|buf|rpc , predicted 1st: test|request
Original: test|get|path|application|id|string , predicted 1st: test|path
Original: test|write|over|graceful|failover , predicted 1st: test|write|method
Original: test|random|text|data|generator|repeatability , predicted 1st: test
Original: test|convert|block|token , predicted 1st: test|string
Original: test|nested|user|queue|specific|rule , predicted 1st: test
Original: test|choose|under|replicated|blocks , predicted 1st: test|empty|blocks
Original: test|pipes|partitioner , predicted 1st: test|get|partition|partition
Original: test|nm|audit|logger|with|ip , predicted 1st: test
Original: test|refresh|super|user|groups|configuration|response|pb|impl , predicted 1st: test|validate|record|user|system
Original: test|copy|strategy , predicted 1st: test|parse
Original: test|thread|throws|checked|exception , predicted 1st: test
Original: do|work , predicted 1st: close
Original: test|is|windows|absolute|path , predicted 1st: test|is|path|path
Original: test|link|blobs , predicted 1st: test|get
Original: test|remove|expired|master|key|in|rm|state|store , predicted 1st: test|get|all|data|listener
Original: set|up , predicted 1st: set|up
Original: mock|container , predicted 1st: new|instance
Original: test|node|id|pb|impl , predicted 1st: test|record|record
Original: test|namenode|rpc|bind|any , predicted 1st: test|bind
Original: test|block|locations|small|file , predicted 1st: test|get|output|output|length
Original: test|web|image|viewer|for|acl , predicted 1st: test|no|no
Original: test|create|instance , predicted 1st: test|create|tree
Original: get|dir , predicted 1st: get|dir
Original: test|max|capacity , predicted 1st: test
Original: test|rename|file|in|sub|dir|of|dir|with|snapshot , predicted 1st: test|diff
Original: test|get|queue|info|request|pb|impl , predicted 1st: test|record|record
Original: test|empty|tracking|url|unmanaged|am , predicted 1st: test|success
Original: get|localized|resource , predicted 1st: get|resource
Original: test|random|long , predicted 1st: test
Original: test|resource|allocation , predicted 1st: test
Original: test|resolver|get|by|name|unqualified , predicted 1st: test|get|by|host|name
Original: test|canonical|uri|with|default|port , predicted 1st: uri
Original: test|refresh|admin|acls|response|pb|impl , predicted 1st: test|record|on|response
Original: test|get|invalid|job , predicted 1st: test|get|job|job
Original: append , predicted 1st: get|stream
Original: test|off|switch|scheduling , predicted 1st: test|recovery
Original: test|node|decommision , predicted 1st: test
Original: can|rename , predicted 1st: is|valid
Original: get|rpc|server|address , predicted 1st: get|node|node|name
Original: init|std|out , predicted 1st: on|delete
Original: test|reducer|rampdown|diagnostics , predicted 1st: test|send|request
Original: count|nodes , predicted 1st: read
Original: test|rename|pre|descendant , predicted 1st: test
Original: tear|down , predicted 1st: tear|down
Original: test|log|path , predicted 1st: test|parse
Original: test|proxy|users|with|user|conf , predicted 1st: test|user|user|with|user|user
Original: test|random|text|data|generator , predicted 1st: test|size
Original: compare , predicted 1st: assert
Original: test|retry|after|success , predicted 1st: test|call
Original: test|start|resource|localization , predicted 1st: test
Original: test|authentication|anonymous|disallowed , predicted 1st: test|authentication|config
Original: close|later , predicted 1st: add|manager
Original: test|read|write|raw , predicted 1st: test
Original: testupdate|needed|replications|does|not|cause|skipped|replication , predicted 1st: test|cluster|cluster
